county_ansi,sector_desc,end_code,state_fips_code,domain_desc,unit_desc,freq_desc,group_desc,country_name,domaincat_desc,short_desc,county_code,class_desc,asd_desc,location_desc,reference_period_desc,agg_level_desc,prodn_practice_desc,source_desc,state_alpha,load_time,week_ending,zip_5,watershed_code,asd_code,congr_district_code,country_code,year,state_name,Value,watershed_desc,statisticcat_desc,state_ansi,county_name,commodity_desc,util_practice_desc,begin_code,region_desc,CV_pct,var_name,description
049,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",049,INCL BUILDINGS,NORTHERN,"NEW YORK, NORTHERN, LEWIS",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,20,,9000,2017,NEW YORK,366584000.0,,ASSET VALUE,36,LEWIS,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
089,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",089,INCL BUILDINGS,NORTHERN,"NEW YORK, NORTHERN, ST LAWRENCE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,20,,9000,2017,NEW YORK,627588000.0,,ASSET VALUE,36,ST LAWRENCE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
019,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",019,INCL BUILDINGS,NORTHEAST,"NEW YORK, NORTHEAST, CLINTON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,427490000.0,,ASSET VALUE,36,CLINTON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
031,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",031,INCL BUILDINGS,NORTHEAST,"NEW YORK, NORTHEAST, ESSEX",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,137268000.0,,ASSET VALUE,36,ESSEX,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
033,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",033,INCL BUILDINGS,NORTHEAST,"NEW YORK, NORTHEAST, FRANKLIN",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,349973000.0,,ASSET VALUE,36,FRANKLIN,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
041,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",041,INCL BUILDINGS,NORTHEAST,"NEW YORK, NORTHEAST, HAMILTON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,3114000.0,,ASSET VALUE,36,HAMILTON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
113,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",113,INCL BUILDINGS,NORTHEAST,"NEW YORK, NORTHEAST, WARREN",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,42096000.0,,ASSET VALUE,36,WARREN,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
029,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",029,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, ERIE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,654719000.0,,ASSET VALUE,36,ERIE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
037,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",037,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, GENESEE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,591841000.0,,ASSET VALUE,36,GENESEE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
051,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",051,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, LIVINGSTON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,703404000.0,,ASSET VALUE,36,LIVINGSTON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
055,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",055,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, MONROE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,459819000.0,,ASSET VALUE,36,MONROE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
063,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",063,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, NIAGARA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,430600000.0,,ASSET VALUE,36,NIAGARA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
069,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",069,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, ONTARIO",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,805848000.0,,ASSET VALUE,36,ONTARIO,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
073,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",073,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, ORLEANS",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,411121000.0,,ASSET VALUE,36,ORLEANS,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
099,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",099,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, SENECA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,445205000.0,,ASSET VALUE,36,SENECA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
117,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",117,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, WAYNE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,546724000.0,,ASSET VALUE,36,WAYNE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
121,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",121,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, WYOMING",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,813221000.0,,ASSET VALUE,36,WYOMING,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
123,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",123,INCL BUILDINGS,WESTERN,"NEW YORK, WESTERN, YATES",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,600703000.0,,ASSET VALUE,36,YATES,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
011,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",011,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, CAYUGA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,890626000.0,,ASSET VALUE,36,CAYUGA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
017,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",017,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, CHENANGO",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,306311000.0,,ASSET VALUE,36,CHENANGO,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
023,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",023,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, CORTLAND",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,263371000.0,,ASSET VALUE,36,CORTLAND,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
043,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",043,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, HERKIMER",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,269561000.0,,ASSET VALUE,36,HERKIMER,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
053,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",053,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, MADISON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,450541000.0,,ASSET VALUE,36,MADISON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
065,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",065,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, ONEIDA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,512637000.0,,ASSET VALUE,36,ONEIDA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
067,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",067,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, ONONDAGA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,662553000.0,,ASSET VALUE,36,ONONDAGA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
075,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",075,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, OSWEGO",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,190675000.0,,ASSET VALUE,36,OSWEGO,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
077,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",077,INCL BUILDINGS,CENTRAL,"NEW YORK, CENTRAL, OTSEGO",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,412305000.0,,ASSET VALUE,36,OTSEGO,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
001,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",001,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, ALBANY",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,264828000.0,,ASSET VALUE,36,ALBANY,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
035,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",035,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, FULTON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,61912000.0,,ASSET VALUE,36,FULTON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
057,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",057,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, MONTGOMERY",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,285717000.0,,ASSET VALUE,36,MONTGOMERY,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
083,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",083,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, RENSSELAER",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,290793000.0,,ASSET VALUE,36,RENSSELAER,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
091,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",091,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, SARATOGA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,421746000.0,,ASSET VALUE,36,SARATOGA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
093,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",093,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, SCHENECTADY",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,74433000.0,,ASSET VALUE,36,SCHENECTADY,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
095,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",095,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, SCHOHARIE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,243022000.0,,ASSET VALUE,36,SCHOHARIE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
115,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",115,INCL BUILDINGS,EASTERN,"NEW YORK, EASTERN, WASHINGTON",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,517651000.0,,ASSET VALUE,36,WASHINGTON,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
003,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",003,INCL BUILDINGS,SOUTHWEST,"NEW YORK, SOUTHWEST, ALLEGANY",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,325590000.0,,ASSET VALUE,36,ALLEGANY,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
009,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",009,INCL BUILDINGS,SOUTHWEST,"NEW YORK, SOUTHWEST, CATTARAUGUS",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,380806000.0,,ASSET VALUE,36,CATTARAUGUS,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
013,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",013,INCL BUILDINGS,SOUTHWEST,"NEW YORK, SOUTHWEST, CHAUTAUQUA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,591424000.0,,ASSET VALUE,36,CHAUTAUQUA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
101,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",101,INCL BUILDINGS,SOUTHWEST,"NEW YORK, SOUTHWEST, STEUBEN",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,833812000.0,,ASSET VALUE,36,STEUBEN,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
007,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",007,INCL BUILDINGS,SOUTHERN,"NEW YORK, SOUTHERN, BROOME",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,192943000.0,,ASSET VALUE,36,BROOME,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
015,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",015,INCL BUILDINGS,SOUTHERN,"NEW YORK, SOUTHERN, CHEMUNG",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,175227000.0,,ASSET VALUE,36,CHEMUNG,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
097,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",097,INCL BUILDINGS,SOUTHERN,"NEW YORK, SOUTHERN, SCHUYLER",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,257698000.0,,ASSET VALUE,36,SCHUYLER,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
107,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",107,INCL BUILDINGS,SOUTHERN,"NEW YORK, SOUTHERN, TIOGA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,258597000.0,,ASSET VALUE,36,TIOGA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
109,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",109,INCL BUILDINGS,SOUTHERN,"NEW YORK, SOUTHERN, TOMPKINS",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,345803000.0,,ASSET VALUE,36,TOMPKINS,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
021,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",021,INCL BUILDINGS,SOUTHEAST,"NEW YORK, SOUTHEAST, COLUMBIA",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,415340000.0,,ASSET VALUE,36,COLUMBIA,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
025,ECONOMICS,12,36,TOTAL,$,POINT IN TIME,FARMS & LAND & ASSETS,UNITED STATES,NOT SPECIFIED,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $",025,INCL BUILDINGS,SOUTHEAST,"NEW YORK, SOUTHEAST, DELAWARE",END OF DEC,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,403909000.0,,ASSET VALUE,36,DELAWARE,AG LAND,ALL UTILIZATION PRACTICES,12,,12.0,total_farm_value,Total asset value of land and buildings ($)
