region_desc,begin_code,util_practice_desc,commodity_desc,county_name,state_ansi,statisticcat_desc,watershed_desc,year,Value,state_name,congr_district_code,country_code,asd_code,watershed_code,zip_5,week_ending,load_time,state_alpha,source_desc,prodn_practice_desc,agg_level_desc,reference_period_desc,location_desc,asd_desc,class_desc,county_code,short_desc,domaincat_desc,country_name,group_desc,freq_desc,unit_desc,domain_desc,state_fips_code,end_code,sector_desc,county_ansi,CV_pct,var_name,description
,12,ALL UTILIZATION PRACTICES,AG LAND,RENSSELAER,36,ASSET VALUE,,2022,4449.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, EASTERN, RENSSELAER",EASTERN,INCL BUILDINGS,083,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,083,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SARATOGA,36,ASSET VALUE,,2022,6689.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, EASTERN, SARATOGA",EASTERN,INCL BUILDINGS,091,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,091,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SCHENECTADY,36,ASSET VALUE,,2022,5989.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, EASTERN, SCHENECTADY",EASTERN,INCL BUILDINGS,093,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,093,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SCHOHARIE,36,ASSET VALUE,,2022,3551.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, EASTERN, SCHOHARIE",EASTERN,INCL BUILDINGS,095,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,095,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,WASHINGTON,36,ASSET VALUE,,2022,3233.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, EASTERN, WASHINGTON",EASTERN,INCL BUILDINGS,115,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,115,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,ALLEGANY,36,ASSET VALUE,,2022,3316.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHWEST, ALLEGANY",SOUTHWEST,INCL BUILDINGS,003,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,003,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,CATTARAUGUS,36,ASSET VALUE,,2022,2954.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHWEST, CATTARAUGUS",SOUTHWEST,INCL BUILDINGS,009,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,009,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,CHAUTAUQUA,36,ASSET VALUE,,2022,3536.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHWEST, CHAUTAUQUA",SOUTHWEST,INCL BUILDINGS,013,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,013,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,STEUBEN,36,ASSET VALUE,,2022,3076.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHWEST, STEUBEN",SOUTHWEST,INCL BUILDINGS,101,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,101,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,BROOME,36,ASSET VALUE,,2022,3269.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHERN, BROOME",SOUTHERN,INCL BUILDINGS,007,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,007,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,CHEMUNG,36,ASSET VALUE,,2022,3542.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHERN, CHEMUNG",SOUTHERN,INCL BUILDINGS,015,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,015,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SCHUYLER,36,ASSET VALUE,,2022,3972.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHERN, SCHUYLER",SOUTHERN,INCL BUILDINGS,097,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,097,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,TIOGA,36,ASSET VALUE,,2022,2865.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHERN, TIOGA",SOUTHERN,INCL BUILDINGS,107,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,107,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,TOMPKINS,36,ASSET VALUE,,2022,3994.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHERN, TOMPKINS",SOUTHERN,INCL BUILDINGS,109,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,109,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,COLUMBIA,36,ASSET VALUE,,2022,6536.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, COLUMBIA",SOUTHEAST,INCL BUILDINGS,021,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,021,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,DELAWARE,36,ASSET VALUE,,2022,3035.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, DELAWARE",SOUTHEAST,INCL BUILDINGS,025,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,025,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,DUTCHESS,36,ASSET VALUE,,2022,10698.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, DUTCHESS",SOUTHEAST,INCL BUILDINGS,027,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,027,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,GREENE,36,ASSET VALUE,,2022,5674.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, GREENE",SOUTHEAST,INCL BUILDINGS,039,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,039,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,ORANGE,36,ASSET VALUE,,2022,10494.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, ORANGE",SOUTHEAST,INCL BUILDINGS,071,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,071,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,PUTNAM,36,ASSET VALUE,,2022,11485.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, PUTNAM",SOUTHEAST,INCL BUILDINGS,079,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,079,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,ROCKLAND,36,ASSET VALUE,,2022,13052.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, ROCKLAND",SOUTHEAST,INCL BUILDINGS,087,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,087,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SULLIVAN,36,ASSET VALUE,,2022,5224.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, SULLIVAN",SOUTHEAST,INCL BUILDINGS,105,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,105,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,ULSTER,36,ASSET VALUE,,2022,8701.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, ULSTER",SOUTHEAST,INCL BUILDINGS,111,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,111,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,WESTCHESTER,36,ASSET VALUE,,2022,11506.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, SOUTHEAST, WESTCHESTER",SOUTHEAST,INCL BUILDINGS,119,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,119,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,BRONX,36,ASSET VALUE,,2022,,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, BRONX",LONG ISLAND,INCL BUILDINGS,005,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,005,,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,KINGS,36,ASSET VALUE,,2022,588578.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, KINGS",LONG ISLAND,INCL BUILDINGS,047,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,047,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,NASSAU,36,ASSET VALUE,,2022,62463.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, NASSAU",LONG ISLAND,INCL BUILDINGS,059,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,059,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,NEW YORK,36,ASSET VALUE,,2022,,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, NEW YORK",LONG ISLAND,INCL BUILDINGS,061,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,061,,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,QUEENS,36,ASSET VALUE,,2022,113746.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, QUEENS",LONG ISLAND,INCL BUILDINGS,081,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,081,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,RICHMOND,36,ASSET VALUE,,2022,2551600.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, RICHMOND",LONG ISLAND,INCL BUILDINGS,085,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,085,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,12,ALL UTILIZATION PRACTICES,AG LAND,SUFFOLK,36,ASSET VALUE,,2022,18696.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,END OF DEC,"NEW YORK, LONG ISLAND, SUFFOLK",LONG ISLAND,INCL BUILDINGS,103,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,POINT IN TIME,$ / ACRE,TOTAL,36,12,ECONOMICS,103,11.7,total_farm_value_per_acre,Total asset value of land and buildings ($/acre)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,JEFFERSON,36,OPERATIONS,,2022,749.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, JEFFERSON",NORTHERN,ALL CLASSES,045,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,045,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,LEWIS,36,OPERATIONS,,2022,476.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, LEWIS",NORTHERN,ALL CLASSES,049,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,049,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ST LAWRENCE,36,OPERATIONS,,2022,1008.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, ST LAWRENCE",NORTHERN,ALL CLASSES,089,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,089,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,CLINTON,36,OPERATIONS,,2022,536.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, CLINTON",NORTHEAST,ALL CLASSES,019,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,019,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ESSEX,36,OPERATIONS,,2022,244.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, ESSEX",NORTHEAST,ALL CLASSES,031,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,031,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,FRANKLIN,36,OPERATIONS,,2022,575.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, FRANKLIN",NORTHEAST,ALL CLASSES,033,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,033,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,HAMILTON,36,OPERATIONS,,2022,24.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, HAMILTON",NORTHEAST,ALL CLASSES,041,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,041,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,WARREN,36,OPERATIONS,,2022,93.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, WARREN",NORTHEAST,ALL CLASSES,113,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,113,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ERIE,36,OPERATIONS,,2022,918.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, ERIE",WESTERN,ALL CLASSES,029,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,029,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,GENESEE,36,OPERATIONS,,2022,435.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, GENESEE",WESTERN,ALL CLASSES,037,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,037,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,LIVINGSTON,36,OPERATIONS,,2022,612.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, LIVINGSTON",WESTERN,ALL CLASSES,051,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,051,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,MONROE,36,OPERATIONS,,2022,511.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, MONROE",WESTERN,ALL CLASSES,055,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,055,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,NIAGARA,36,OPERATIONS,,2022,628.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, NIAGARA",WESTERN,ALL CLASSES,063,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,063,6.1,total_farms,Total farm operations
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ONTARIO,36,OPERATIONS,,2022,815.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, ONTARIO",WESTERN,ALL CLASSES,069,FARM OPERATIONS - NUMBER OF OPERATIONS,NOT SPECIFIED,UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,OPERATIONS,TOTAL,36,00,ECONOMICS,069,6.1,total_farms,Total farm operations
