STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,GEOID,GEOIDbg,bg_2020,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E
36,001,014301,1,Block Group 1; Census Tract 143.01; Albany County; New York,36001014301,360010143011,360010143011,1020.0,57.0,333.0,390.0,33.0,0.0,0.0,0.0,0.0,24.0,21.0,333.0,390.0,83.0,38.0,56.0,117.0,18.0,57.0,0.0,8.0,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,14.0,17.0,25.0,15.0,14.0,390.0,78.0,15.0,59.0,9.0,18.0,0.0,22.0,62.0
36,071,013302,2,Block Group 2; Census Tract 133.02; Orange County; New York,36071013302,360710133022,360710133022,1934.0,122.0,505.0,627.0,56.0,25.0,0.0,0.0,18.0,23.0,0.0,505.0,627.0,96.0,105.0,96.0,119.0,89.0,122.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,18.0,122.0,122.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,18.0,24.0,0.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,101.0,0.0,0.0,24.0,0.0,18.0,0.0,18.0,0.0,7.0,0.0,627.0,180.0,171.0,48.0,87.0,39.0,13.0,4.0,18.0
36,071,013400,1,Block Group 1; Census Tract 134; Orange County; New York,36071013400,360710134001,360710134001,555.0,63.0,162.0,225.0,24.0,15.0,0.0,0.0,10.0,14.0,0.0,162.0,225.0,15.0,10.0,19.0,93.0,25.0,63.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,63.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,32.0,0.0,0.0,0.0,10.0,0.0,14.0,25.0,0.0,10.0,5.0,225.0,22.0,25.0,14.0,28.0,5.0,18.0,10.0,39.0
36,071,013400,2,Block Group 2; Census Tract 134; Orange County; New York,36071013400,360710134002,360710134002,698.2276471476,70.006615224,181.061190822,251.067806046,14.000788128,13.00053736,5.000143296,5.0,14.0,19.00053736,0.0011249945999999998,181.0647496892,251.067806046,26.0152499268,14.0059999712,9.0157499244,105.0147499292,27.011874943,70.002006144,0.0,0.00053736,0.0,0.0,0.000143296,0.0,0.0,0.0,0.00053736,0.0,0.0,19.0,0.0,0.0,10.000788128,13.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,51.002006144,0.0,70.002006144,70.002006144,0.0,0.000143296,0.0,0.0,0.0,0.0,0.000143296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9.000143296,0.000394064,14.0,0.0,23.000680656,0.00053736,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.000394064,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.000644832,5.000788128,0.0,5.000143296,0.0,0.0,0.0,0.0,0.0,0.002725965,0.0,0.0016355789999999999,0.0,0.0,5.0165738672,5.0122123232,0.0,5.00236258,9.002480709,11.002716967,0.0017719349999999999,8.001063161,4.0,14.0,19.001417548,251.067806046,33.006497095,23.01063161,9.007442127,35.007442127,0.001890064,0.0033076119999999997,57.007323998,24.011458513
36,071,013400,3,Block Group 3; Census Tract 134; Orange County; New York,36071013400,360710134003,360710134003,1843.7723528524,55.993384776,517.938809178,573.932193954,21.999211872,14.999462639999999,3.999856704,0.0,0.0,14.999462639999999,8.9988750054,517.9352503108,573.932193954,121.9847500732,47.9940000288,125.9842500756,117.9852500708,94.988125057,55.997993856,0.0,14.999462639999999,0.0,0.0,3.999856704,0.0,0.0,0.0,14.999462639999999,0.0,0.0,0.0,0.0,0.0,21.999211872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.997993856,0.0,55.997993856,55.997993856,0.0,3.999856704,0.0,0.0,0.0,0.0,3.999856704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999856704,10.999605936,0.0,0.0,18.999319344,14.999462639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.999605936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.999355168,21.999211872,0.0,3.999856704,0.0,0.0,0.0,0.0,0.0,24.997274035,0.0,14.998364421,0.0,0.0,151.9834261328,111.9877876768,0.0,19.99763742,20.997519291,22.997283033000002,14.998228065000001,8.998936839,0.0,0.0,11.998582452,573.932193954,54.993502905,89.98936839000001,62.992557873,62.992557873,15.998109936,27.996692388,61.992676002,96.988541487
36,071,013500,1,Block Group 1; Census Tract 135; Orange County; New York,36071013500,360710135001,360710135001,2428.0,80.0,523.0,603.0,35.0,0.0,0.0,0.0,0.0,45.0,0.0,523.0,603.0,21.0,75.0,74.0,311.0,42.0,80.0,18.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.0,27.0,0.0,0.0,0.0,128.0,52.0,0.0,22.0,18.0,0.0,64.0,0.0,0.0,11.0,16.0,603.0,31.0,153.0,60.0,193.0,0.0,7.0,28.0,0.0
36,071,013500,2,Block Group 2; Census Tract 135; Orange County; New York,36071013500,360710135002,360710135002,1049.0,0.0,354.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,354.0,354.0,35.0,75.0,111.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,40.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,40.0,73.0,68.0,50.0,9.0,14.0,37.0,63.0
36,071,013500,3,Block Group 3; Census Tract 135; Orange County; New York,36071013500,360710135003,360710135003,2791.0,173.0,857.0,1030.0,33.0,59.0,0.0,0.0,10.0,71.0,70.0,857.0,1030.0,28.0,156.0,125.0,400.0,78.0,173.0,71.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,126.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,51.0,45.0,0.0,12.0,10.0,50.0,1030.0,104.0,253.0,135.0,122.0,34.0,28.0,48.0,88.0
36,071,013600,1,Block Group 1; Census Tract 136; Orange County; New York,36071013600,360710136001,360710136001,6531.488561834,772.8986991608,13.9440486962,786.8427478570001,563.7271282896,148.4016645144,0.0,0.0,0.0,60.7550438616,0.0,14.0,786.8427478570001,0.0,0.0,0.0,5.0,9.0,772.8838366656,6.9718902792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7269341408,215.13261432960002,148.4016645144,258.95592465600004,9.959843256000001,47.8072476288,17.9277178608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.7512223360001,0.0,772.8838366656,772.8838366656,0.0,11.9518119072,0.0,0.0,0.0,0.0,6.9718902792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9799216280000005,0.0,0.0,20.9156708376,0.0,22.9076394888,0.0,0.0,20.9156708376,0.0,0.0,0.0,22.9076394888,0.0,119.518119072,0.0,0.0,0.0,0.0,0.0,0.0,8.9638589304,12.9477962328,0.0,0.0,2.9879529768,0.0,83.6626833504,11.9518119072,210.15269270160002,20.9156708376,40.8353573496,3.9839373024,92.62654228080001,5.9759059536,16.9317335352,27.8875611168,61.751028187200006,387.43790265840005,27.8875611168,26.891576791200002,6.9718902792,65.7349654896,0.0,20.9156708376,177.2852099568,0.0,4.9793554985,0.0,0.0,0.0,73.6944613778,68.7151058793,0.0,20.9160730443,0.0,0.0,0.0,11.9520417396,0.0,0.0,0.0,786.8427478570001,114.5404000045,101.5923547866,74.7002608725,105.5763686998,22.9080800009,40.8361426103,83.6642921772,210.1567339213
36,071,013800,1,Block Group 1; Census Tract 138; Orange County; New York,36071013800,360710138001,360710138001,759.0283964251,172.8539385407,217.4450379902,390.2989765309,105.940335276,19.186760181,11.6108108112,0.0,0.8417721522,40.9875128314,0.3404255312,211.43671856880002,390.2989765309,67.9170870778,26.2724281624,59.3799078733,32.9572274588,24.5696424653,178.56719125179998,0.0,47.4108108124,0.8417721522,0.0,6.7729729732,0.0,0.0,0.0,0.0,5.8054054056,0.0,1.6835443044,0.0,0.0,12.086281218799998,21.286486487199998,70.490010267,4.4493670902,0.0,0.0,0.0,0.0,0.0,7.7405405408,176.8836469474,0.0,178.56719125179998,178.56719125179998,0.0,22.254054054799997,0.0,0.0,0.0,0.0,22.254054054799997,0.0,0.0,0.0,0.0,7.7405405408,0.0,0.0,0.0,0.9620253168,8.7025658576,0.0,0.0,6.7729729732,0.0,0.0,21.286486487199998,0.0,0.0,12.5783783788,5.8054054056,0.0,0.0,0.0,0.8417721522,63.7281217954,0.0,0.0,21.286486487199998,0.0,0.0,0.0,1.3227848106,1.4430379752,39.670270271599996,0.0,0.9620253168,22.254054054799997,0.0,0.0,13.409066029399998,0.0,0.0,0.0,0.0,10.643243243599999,0.0,0.0,24.2817311006,36.6085186486,0.0,0.0,0.0,10.643243243599999,0.0,0.0,1.6835443044,0.0,23.5817191277,15.2641646485,0.0,0.65,42.195883776200006,2.7,0.0,0.0,0.7474332642,19.513054454,21.4195250654,35.0501319252,8.216022928,0.0,20.4459102897,390.2989765309,32.757315531399996,11.8998011587,45.4016784652,31.9564941769,19.472295514,83.1843606569,23.834618279199997,36.4003348221
36,071,013800,2,Block Group 2; Census Tract 138; Orange County; New York,36071013800,360710138002,360710138002,952.9716035749001,100.1460614593,218.5549620098,318.7010234691,14.059664724000001,55.813239819,0.38918918880000003,0.0,6.1582278478,18.0124871686,15.6595744688,224.5632814312,318.7010234691,62.08291292220001,37.7275718376,29.6200921267,75.04277254120001,4.430357534700001,94.4328087482,0.0,1.5891891876000002,6.1582278478,0.0,0.22702702680000003,0.0,0.0,0.0,0.0,0.19459459440000001,0.0,12.3164556956,0.0,0.0,10.9137187812,0.7135135128000001,29.509989733,32.5506329098,0.0,0.0,0.0,0.0,0.0,0.2594594592,82.1163530526,0.0,94.4328087482,94.4328087482,0.0,0.7459459452,0.0,0.0,0.0,0.0,0.7459459452,0.0,0.0,0.0,0.0,0.2594594592,0.0,0.0,0.0,7.0379746832,7.2974341424,0.0,0.0,0.22702702680000003,0.0,0.0,0.7135135128000001,0.0,0.0,0.4216216212,0.19459459440000001,0.0,0.0,0.0,6.1582278478,15.2718782046,0.0,0.0,0.7135135128000001,0.0,0.0,0.0,9.6772151894,10.5569620248,1.3297297284,0.0,7.0379746832,0.7459459452,0.0,0.0,20.5909339706,0.0,0.0,0.0,0.0,0.35675675640000004,0.0,0.0,36.718268899399995,49.3914813514,0.0,0.0,0.0,0.35675675640000004,0.0,0.0,12.3164556956,0.0,24.4182808723,13.735835351499999,0.0,12.35,101.8041162238,51.3,0.0,0.0,13.2525667358,18.486945546,0.5804749346,0.9498680748,7.783977072,0.0,0.5540897103,318.7010234691,29.2426844686,73.1001988413,46.5983215348,15.0435058231,0.527704486,9.815639343099999,26.1653817208,76.5996651779
36,071,013800,3,Block Group 3; Census Tract 138; Orange County; New York,36071013800,360710138003,360710138003,1217.0,149.0,320.0,469.0,100.0,35.0,0.0,0.0,0.0,14.0,4.0,320.0,469.0,43.0,12.0,130.0,99.0,32.0,149.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,53.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149.0,149.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,21.0,0.0,0.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,43.0,13.0,0.0,0.0,29.0,4.0,14.0,33.0,13.0,0.0,9.0,469.0,71.0,32.0,44.0,48.0,0.0,26.0,48.0,98.0
36,071,013900,1,Block Group 1; Census Tract 139; Orange County; New York,36071013900,360710139001,360710139001,661.0,14.0,173.0,187.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,187.0,0.0,52.0,12.0,94.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,0.0,0.0,79.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,187.0,40.0,27.0,35.0,6.0,0.0,0.0,29.0,20.0
36,071,013900,2,Block Group 2; Census Tract 139; Orange County; New York,36071013900,360710139002,360710139002,520.0,23.0,173.0,196.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,196.0,48.0,25.0,48.0,39.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,196.0,32.0,9.0,7.0,67.0,0.0,24.0,26.0,7.0
36,071,013900,3,Block Group 3; Census Tract 139; Orange County; New York,36071013900,360710139003,360710139003,1273.0,98.0,271.0,369.0,47.0,31.0,0.0,13.0,0.0,7.0,0.0,271.0,369.0,42.0,32.0,66.0,95.0,36.0,98.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,41.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,30.0,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,22.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,369.0,38.0,34.0,79.0,46.0,0.0,8.0,34.0,44.0
36,071,013900,4,Block Group 4; Census Tract 139; Orange County; New York,36071013900,360710139004,360710139004,2069.0,0.0,596.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,596.0,596.0,104.0,91.0,133.0,132.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,24.0,0.0,0.0,11.0,0.0,5.0,12.0,0.0,16.0,0.0,596.0,150.0,100.0,90.0,85.0,0.0,10.0,56.0,61.0
36,071,014101,1,Block Group 1; Census Tract 141.01; Orange County; New York,36071014101,360710141011,360710141011,780.0,129.0,164.0,293.0,85.0,0.0,0.0,0.0,0.0,44.0,0.0,164.0,293.0,13.0,37.0,16.0,78.0,20.0,129.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,9.0,0.0,17.0,39.0,0.0,0.0,0.0,23.0,293.0,66.0,12.0,7.0,38.0,13.0,9.0,17.0,43.0
36,071,014101,2,Block Group 2; Census Tract 141.01; Orange County; New York,36071014101,360710141012,360710141012,1452.0,198.0,254.0,452.0,51.0,33.0,0.0,0.0,7.0,107.0,27.0,254.0,452.0,52.0,4.0,39.0,23.0,109.0,198.0,34.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,25.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,198.0,198.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,5.0,0.0,0.0,22.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,38.0,0.0,39.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,40.0,28.0,46.0,34.0,6.0,7.0,452.0,43.0,53.0,7.0,51.0,35.0,29.0,26.0,13.0
36,071,014101,3,Block Group 3; Census Tract 141.01; Orange County; New York,36071014101,360710141013,360710141013,1755.2040755624002,77.0179117767,513.3335781369999,590.3514899136999,49.0,6.0,0.0,0.0,6.0,13.0,6.319228413,515.0085127770001,590.3514899136999,41.04392272690001,23.940306155200002,164.4985260854,179.7844234529,99.4221059436,74.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813674196,0.1288317477,17.9775137304,0.1017092745,0.1220511294,38.7526419458,20.3411686442,0.0,11.4987631025,18.268929251499998,0.2707000414,31.1809788432,6.2416150369,5.264271750899999,11.0143525021,33.0216864504,590.3514899136999,52.324948470299994,53.5516207418,113.787923409,74.5673640335,30.0611618512,20.472944808999998,34.7897588047,94.0344708153
36,071,014102,1,Block Group 1; Census Tract 141.02; Orange County; New York,36071014102,360710141021,360710141021,2466.0,276.0,337.0,613.0,101.0,41.0,0.0,20.0,15.0,99.0,0.0,337.0,613.0,8.0,5.0,5.0,272.0,47.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,7.0,84.0,0.0,17.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,276.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,7.0,0.0,0.0,10.0,5.0,5.0,59.0,0.0,16.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,137.0,18.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,26.0,19.0,0.0,8.0,19.0,26.0,9.0,5.0,0.0,8.0,17.0,613.0,78.0,100.0,64.0,52.0,17.0,65.0,105.0,40.0
