STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,B25039_002E,B25039_001E,B25039_003E,B25057_001E,B25058_001E,B25059_001E,B25071_001E,B19013_001E,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,GEOID
36,071,014102,3,"Block Group 3, Census Tract 141.02, Orange County, New York",1996.0,2002.0,2010.0,1144.0,1558.0,1779.0,22.5,96500.0,1122,61,209,270,30,0,0,0,0,31,0,209,270,47,36,35,62,29,61,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30,0,23,0,0,0,0,0,0,0,53,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,0,23,0,0,0,0,0,15,0,0,0,0,0,8,0,23,23,0,0,0,0,0,0,0,0,0,0,0,20,38,18,0,0,0,20,13,0,0,6,0,270,64,22,20,15,7,12,38,53,36071014102
36,071,014501,1,"Block Group 1, Census Tract 145.01, Orange County, New York",2003.0,2004.0,2007.0,937.0,975.0,1398.0,50.0,101364.0,1785,92,538,630,28,0,0,0,0,64,16,538,630,92,32,86,221,91,92,0,55,0,0,0,0,0,0,0,0,8,10,0,0,8,0,0,11,0,0,0,0,0,0,82,0,92,92,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,43,0,12,0,0,43,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,16,8,8,0,0,0,0,0,0,10,0,0,0,25,15,0,9,0,18,43,19,10,0,52,630,82,75,78,86,12,18,54,74,36071014501
36,071,014501,2,"Block Group 2, Census Tract 145.01, Orange County, New York",2000.0,2001.0,,,,,,108611.0,923,18,296,314,10,0,0,0,0,8,19,296,314,49,60,39,111,18,18,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,22,9,8,0,0,11,0,0,314,65,19,65,53,8,10,27,17,36071014501
36,071,014501,3,"Block Group 3, Census Tract 145.01, Orange County, New York",2002.0,2002.0,2018.0,,1109.0,1217.0,22.2,96563.0,1357,17,443,460,0,8,9,0,0,0,10,443,460,51,50,86,183,63,17,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,8,0,17,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,83,57,0,9,0,0,9,26,0,0,7,460,63,43,59,55,16,15,33,125,36071014501
36,071,014502,1,"Block Group 1, Census Tract 145.02, Orange County, New York",2003.0,2007.0,2012.0,702.0,820.0,891.0,35.5,67404.0,1978,332,485,817,228,13,0,0,28,63,26,485,817,67,36,80,220,56,332,118,41,62,0,0,33,0,0,0,0,0,0,0,0,18,0,13,0,0,18,0,0,29,0,332,0,332,332,0,33,0,0,0,0,33,0,0,0,0,29,0,18,0,15,62,0,46,27,0,33,42,0,0,121,15,0,0,0,43,56,0,0,29,0,0,13,0,0,0,13,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,73,30,0,33,56,42,0,33,44,35,68,817,58,67,137,65,31,11,75,62,36071014502
36,071,014502,2,"Block Group 2, Census Tract 145.02, Orange County, New York",1993.0,1993.0,,,,,,79083.0,926,15,406,421,0,0,0,0,15,0,0,406,421,131,42,105,79,49,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,0,0,118,45,0,0,59,0,22,17,15,15,23,421,53,17,0,112,20,15,15,38,36071014502
36,071,014502,3,"Block Group 3, Census Tract 145.02, Orange County, New York",2002.0,2001.0,1999.0,1207.0,1402.0,2164.0,12.1,112023.0,2019,87,638,725,0,14,16,16,13,28,0,638,725,116,79,82,254,107,87,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,16,13,14,0,0,0,0,0,0,43,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,28,0,0,0,0,0,28,0,29,29,0,0,0,0,0,0,0,0,15,39,0,0,54,0,0,16,0,0,0,41,0,0,59,725,125,131,27,177,16,26,46,61,36071014502
36,071,015003,1,"Block Group 1, Census Tract 150.03, Orange County, New York",2010.0,2011.0,2012.0,638.0,893.0,1198.0,50.0,27155.0,4335,485,243,728,274,57,0,16,18,120,0,243,728,0,0,19,90,134,485,22,14,54,22,46,11,15,13,25,4,0,12,0,0,19,0,130,72,0,4,0,2,0,0,473,20,485,485,0,42,0,0,0,0,42,0,0,11,0,4,0,0,0,167,182,0,0,13,90,22,48,0,5,130,0,0,0,6,13,19,0,0,19,0,4,19,17,17,0,6,0,0,0,0,34,0,0,0,0,0,0,0,18,30,0,0,0,0,0,0,12,13,15,0,0,0,55,27,0,49,41,24,61,51,105,95,88,728,75,13,23,0,0,26,12,65,36071015003
36,071,015003,2,"Block Group 2, Census Tract 150.03, Orange County, New York",1989.0,2009.0,2011.0,547.0,722.0,1050.0,39.2,31823.0,1246,224,45,269,112,18,5,30,18,41,0,45,269,0,26,19,0,0,224,21,0,29,6,25,15,28,0,0,4,0,7,0,0,5,0,54,6,0,5,8,0,0,5,217,6,224,224,0,28,0,0,0,0,28,0,5,0,0,0,5,0,0,29,39,0,15,12,12,27,24,0,0,80,0,14,0,0,15,40,0,6,18,0,0,0,0,6,5,15,0,0,0,5,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,29,30,6,4,28,22,17,21,269,11,0,19,4,18,25,15,20,36071015003
36,025,971400,4,"Block Group 4, Census Tract 9714, Delaware County, New York",1998.0,2006.0,2013.0,348.0,515.0,563.0,29.1,31406.0,760,112,187,299,61,34,0,0,10,7,12,187,299,39,20,41,58,17,112,8,0,0,0,0,0,32,16,3,14,0,5,0,0,0,7,0,0,0,7,5,0,0,12,107,3,112,112,0,20,0,0,0,0,15,0,0,9,0,8,6,0,0,16,39,5,0,0,8,0,14,0,0,25,0,17,0,0,7,14,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,8,127,45,0,14,32,10,4,29,27,52,14,299,15,13,0,0,21,14,33,21,36025971400
36,027,010000,4,"Block Group 4, Census Tract 100, Dutchess County, New York",1988.0,1993.0,2012.0,479.0,562.0,928.0,18.5,50104.0,647,65,180,245,28,18,0,0,19,0,0,180,245,35,67,44,28,6,65,0,0,0,0,12,0,0,19,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,19,0,28,46,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,152,101,0,0,37,32,15,0,0,0,28,245,42,0,0,11,10,12,4,54,36027010000
36,027,020003,1,"Block Group 1, Census Tract 200.03, Dutchess County, New York",2003.0,2003.0,2013.0,,,,23.1,103438.0,1204,31,377,408,24,7,0,0,0,0,0,377,408,0,26,113,187,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,19,0,9,0,0,0,0,0,0,75,24,0,0,99,0,0,10,0,0,0,0,21,0,0,408,80,63,51,16,33,39,50,45,36027020003
36,027,020003,2,"Block Group 2, Census Tract 200.03, Dutchess County, New York",2000.0,2001.0,2016.0,1510.0,952.0,1948.0,43.1,37639.0,763,17,276,293,17,0,0,0,0,0,12,276,293,36,10,88,110,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,8,107,0,0,0,18,31,9,68,28,10,0,293,26,15,19,0,0,31,15,23,36027020003
36,027,020003,3,"Block Group 3, Census Tract 200.03, Dutchess County, New York",1998.0,2000.0,2016.0,829.0,857.0,886.0,14.0,100341.0,1015,54,350,404,10,28,0,0,0,16,0,350,404,26,25,153,92,54,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,54,0,54,54,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,7,0,0,10,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,214,0,0,0,223,9,0,32,0,0,10,9,0,26,0,404,92,24,66,26,3,7,12,97,36027020003
36,027,020003,4,"Block Group 4, Census Tract 200.03, Dutchess County, New York",1998.0,1999.0,2012.0,1150.0,1571.0,1786.0,46.3,91333.0,1316,48,414,462,36,5,0,0,7,0,9,414,462,57,46,137,141,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,0,0,0,0,0,48,0,48,48,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,28,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,17,28,0,16,0,462,86,8,62,51,38,7,62,67,36027020003
36,111,951100,2,"Block Group 2, Census Tract 9511, Ulster County, New York",2000.0,2000.0,2003.0,,,,,98558.0,682,15,336,351,0,0,6,0,0,9,8,336,351,69,47,51,47,114,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,9,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,22,0,0,0,32,10,0,0,47,0,16,0,10,10,0,351,65,49,46,8,0,27,17,56,36111951100
36,111,951100,1,"Block Group 1, Census Tract 9511, Ulster County, New York",1996.0,2001.0,2012.0,949.0,998.0,1122.0,50.0,29375.0,817,86,302,388,78,0,0,0,0,8,0,302,388,84,18,88,61,51,86,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,8,17,0,32,21,88,50,29,388,7,16,0,17,18,13,16,56,36111951100
36,111,951100,3,"Block Group 3, Census Tract 9511, Ulster County, New York",2000.0,2002.0,,,,,,128274.0,862,44,339,383,32,0,0,0,0,12,11,339,383,63,24,79,135,27,44,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,105,0,33,0,149,11,0,9,0,10,32,11,25,0,12,383,8,104,14,80,0,28,26,24,36111951100
36,111,951800,1,"Block Group 1, Census Tract 9518, Ulster County, New York",2000.0,2006.0,2010.0,480.0,683.0,975.0,33.0,35759.0,1680,372,349,721,172,26,5,5,38,126,16,349,721,82,40,48,113,50,372,17,63,8,0,12,54,37,0,11,16,0,9,0,0,0,0,54,21,5,15,0,27,17,0,363,6,372,372,0,46,0,0,0,0,25,0,10,0,22,5,6,0,0,43,86,21,0,49,16,35,52,4,23,162,13,22,5,8,0,20,7,15,12,0,0,5,6,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,33,50,0,0,97,54,52,11,51,58,37,55,721,60,30,64,5,11,39,44,53,36111951800
36,111,953000,2,"Block Group 2, Census Tract 9530, Ulster County, New York",2000.0,2005.0,2013.0,642.0,736.0,1310.0,50.0,44667.0,681,110,184,294,34,41,6,7,0,22,0,184,294,11,32,47,73,21,110,6,0,20,6,20,6,0,0,0,0,0,15,4,0,0,0,0,26,7,0,0,0,0,0,95,0,110,110,0,20,0,0,0,0,20,0,0,0,0,0,0,0,6,33,39,0,0,0,0,19,24,0,0,19,0,0,9,0,0,4,0,0,0,15,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,24,0,0,27,23,0,15,20,11,33,20,294,17,8,16,14,21,9,12,48,36111953000
36,111,953000,1,"Block Group 1, Census Tract 9530, Ulster County, New York",2002.0,2003.0,2009.0,678.0,732.0,864.0,20.8,75781.0,1226,76,373,449,34,0,0,14,0,28,6,373,449,35,21,94,168,49,76,22,0,14,0,0,23,0,6,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,76,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,16,0,0,0,0,0,0,16,0,0,0,0,21,33,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,14,204,7,0,15,313,73,0,22,10,0,17,0,19,0,40,449,81,46,25,38,19,34,56,42,36111953000
36,111,954900,1,"Block Group 1, Census Tract 9549, Ulster County, New York",1993.0,1999.0,2013.0,862.0,1044.0,1207.0,50.0,61500.0,1368,163,407,570,139,5,0,0,0,19,0,407,570,98,56,147,89,17,163,57,4,0,0,0,0,0,0,0,0,0,22,0,0,9,0,54,17,0,0,0,0,0,0,141,0,163,163,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,54,71,5,0,0,21,5,0,5,0,31,0,0,0,0,15,31,0,0,0,0,0,0,7,0,16,0,0,0,0,0,11,0,0,0,4,0,0,0,9,14,0,5,0,0,0,0,0,0,72,0,0,14,103,17,0,31,30,4,10,15,44,41,32,570,51,15,43,11,10,62,74,97,36111954900
36,111,951700,2,"Block Group 2, Census Tract 9517, Ulster County, New York",1986.0,2004.0,2010.0,431.0,686.0,866.0,32.9,24863.0,2029,396,373,769,184,24,0,0,36,152,12,373,769,115,116,42,61,27,396,61,9,0,49,55,36,0,0,48,0,0,0,0,0,0,0,69,0,34,0,0,35,0,0,396,0,396,396,0,48,0,0,0,0,48,0,10,0,0,23,0,0,0,86,119,0,0,36,0,49,0,0,15,155,0,55,0,0,21,74,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,36,143,9,0,48,229,47,64,769,0,16,11,0,2,25,113,26,36111951700
36,111,951700,3,"Block Group 3, Census Tract 9517, Ulster County, New York",,2010.0,2012.0,685.0,863.0,1097.0,36.7,40160.0,613,264,29,293,16,121,0,0,90,37,0,29,293,17,0,0,0,12,264,46,7,0,28,12,31,0,0,0,32,0,0,0,0,0,0,108,0,0,0,0,0,0,0,264,0,264,264,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,9,31,32,60,0,61,0,0,123,0,0,0,0,46,46,0,0,0,22,39,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,12,0,0,0,49,37,0,60,11,0,39,9,0,12,52,293,17,7,12,0,22,0,46,6,36111951700
36,111,951700,1,"Block Group 1, Census Tract 9517, Ulster County, New York",2005.0,2010.0,2010.0,,,824.0,30.9,36493.0,487,47,190,237,36,11,0,0,0,0,47,190,237,39,10,28,36,30,47,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,0,0,11,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,57,19,62,0,0,0,10,11,237,12,0,0,0,14,27,0,25,36111951700
36,111,951700,4,"Block Group 4, Census Tract 9517, Ulster County, New York",2001.0,2008.0,2014.0,871.0,969.0,1159.0,29.3,57380.0,1808,460,279,739,82,213,11,0,57,97,11,279,739,33,67,34,102,32,460,23,153,0,0,0,23,0,13,0,12,0,11,0,0,10,0,102,65,0,37,0,0,11,0,449,0,460,460,0,11,0,0,11,0,0,0,0,0,37,0,0,0,0,12,49,0,0,0,50,23,85,11,0,97,13,0,0,0,0,196,0,0,13,13,10,49,0,22,37,148,11,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,125,114,0,28,10,60,13,11,37,12,59,739,41,16,38,48,23,132,119,92,36111951700
36,111,954200,3,"Block Group 3, Census Tract 9542, Ulster County, New York",1997.0,2000.0,2011.0,998.0,1082.0,1166.0,36.4,83661.0,1187,124,331,455,28,42,0,0,0,54,13,331,455,17,41,163,97,0,124,0,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0,82,0,0,0,0,0,0,0,110,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,38,0,0,14,0,0,0,0,0,25,0,0,0,0,0,38,0,33,0,11,0,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,80,0,0,0,164,0,0,0,0,38,20,0,0,14,52,455,90,0,68,32,0,25,40,76,36111954200
36,111,954200,1,"Block Group 1, Census Tract 9542, Ulster County, New York",2001.0,2002.0,2007.0,618.0,,,17.7,70884.0,1071,27,396,423,0,16,0,0,0,11,0,396,423,78,45,65,106,102,27,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,14,15,0,15,14,0,0,0,423,38,0,66,44,30,48,117,22,36111954200
36,111,954200,4,"Block Group 4, Census Tract 9542, Ulster County, New York",1997.0,2003.0,2012.0,1125.0,1250.0,1429.0,33.5,97667.0,1576,106,326,432,75,15,0,0,0,16,19,326,432,14,58,123,56,56,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,53,37,0,0,0,0,0,0,106,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,53,0,0,0,0,37,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,12,15,0,13,0,0,432,29,65,92,16,22,81,42,45,36111954200
36,111,953600,1,"Block Group 1, Census Tract 9536, Ulster County, New York",1994.0,2000.0,2012.0,822.0,863.0,908.0,39.1,83636.0,1061,114,306,420,101,0,0,0,0,13,0,306,420,83,34,91,86,12,114,70,31,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,70,0,31,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,119,79,0,10,109,40,0,0,13,13,43,420,0,48,13,18,0,23,13,77,36111953600
36,111,953800,1,"Block Group 1, Census Tract 9538, Ulster County, New York",2001.0,2004.0,2012.0,649.0,1029.0,1245.0,24.1,79688.0,1300,135,401,536,105,7,0,6,0,17,17,401,536,27,59,105,175,18,135,0,8,15,0,13,6,7,0,0,0,0,0,0,0,7,0,39,26,14,0,0,0,0,0,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,27,0,0,0,0,28,0,0,0,28,0,0,0,0,0,17,0,0,0,0,0,0,22,29,0,10,7,0,0,0,51,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,35,0,0,0,64,29,0,19,0,10,25,34,13,25,15,536,46,43,19,56,9,51,32,139,36111953800
36,111,953800,3,"Block Group 3, Census Tract 9538, Ulster County, New York",2005.0,2010.0,2014.0,666.0,810.0,955.0,27.0,73938.0,1480,177,440,617,91,63,7,16,0,0,18,440,617,46,84,31,116,145,177,25,36,0,15,0,36,0,31,0,0,0,8,0,0,0,10,16,0,0,0,0,0,0,0,169,0,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,17,20,16,0,55,0,0,53,0,0,0,0,36,51,16,0,8,31,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,14,0,16,80,50,0,36,53,59,10,8,8,0,19,617,71,36,47,10,16,15,93,136,36111953800
36,111,953800,2,"Block Group 2, Census Tract 9538, Ulster County, New York",1996.0,2005.0,2011.0,557.0,733.0,850.0,36.7,55556.0,1001,266,194,460,103,52,10,20,26,55,0,194,460,43,15,67,43,26,266,56,16,23,28,26,0,32,27,0,0,0,10,0,0,0,0,0,20,0,0,28,0,0,0,256,0,266,266,0,55,0,0,0,0,35,0,0,0,0,8,18,20,0,9,55,20,9,0,0,17,75,0,0,26,0,0,0,20,40,40,6,0,29,20,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,15,0,0,16,60,29,0,17,9,55,0,55,28,27,9,460,19,14,15,41,28,23,102,18,36111953800
36,111,950400,1,"Block Group 1, Census Tract 9504, Ulster County, New York",1996.0,1999.0,2012.0,939.0,1302.0,1401.0,22.6,77167.0,648,43,271,314,34,0,0,0,9,0,0,271,314,33,68,56,86,28,43,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,27,0,0,0,0,0,0,0,34,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,8,20,9,22,9,8,314,19,8,54,21,9,46,0,81,36111950400
36,111,950400,6,"Block Group 6, Census Tract 9504, Ulster County, New York",2003.0,2004.0,2010.0,714.0,742.0,1116.0,50.0,45625.0,751,47,232,279,25,0,0,0,0,22,0,232,279,26,34,23,127,22,47,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,22,0,0,0,0,22,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,17,46,0,8,0,8,39,20,279,31,0,22,0,6,32,32,18,36111950400
36,111,950400,3,"Block Group 3, Census Tract 9504, Ulster County, New York",2002.0,2003.0,2009.0,700.0,783.0,833.0,50.0,87778.0,641,52,252,304,9,15,0,0,0,28,0,252,304,25,43,35,141,8,52,9,0,0,9,6,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,24,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,37,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,34,9,0,12,16,0,9,9,37,0,9,304,34,0,33,45,0,25,25,50,36111950400
36,111,950400,4,"Block Group 4, Census Tract 9504, Ulster County, New York",1992.0,1998.0,2012.0,721.0,806.0,888.0,45.7,65263.0,796,101,191,292,87,0,7,0,7,0,0,191,292,32,50,65,35,9,101,26,0,34,0,0,7,0,0,0,0,0,16,0,0,8,0,10,0,0,0,0,0,0,0,85,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24,31,0,10,0,0,18,34,0,0,28,0,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,37,0,0,35,99,27,0,18,18,18,27,0,24,7,7,292,39,7,17,0,17,8,28,57,36111950400
