state_ansi,statisticcat_desc,county_name,util_practice_desc,commodity_desc,region_desc,begin_code,year,state_name,Value,congr_district_code,country_code,watershed_desc,zip_5,watershed_code,asd_code,reference_period_desc,state_alpha,source_desc,prodn_practice_desc,agg_level_desc,week_ending,load_time,class_desc,asd_desc,location_desc,domaincat_desc,country_name,short_desc,county_code,unit_desc,group_desc,freq_desc,county_ansi,sector_desc,end_code,domain_desc,state_fips_code,CV_pct,var_name,description
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,13783,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,13783,AREA HARVESTED: (50 TO 499 ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_medium_farms,Number medium farms (50 to 499 acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,12,,9000,,13856,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,13856,AREA HARVESTED: (50 TO 499 ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_medium_farms,Number medium farms (50 to 499 acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,10921,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10921,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,10924,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10924,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,10941,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10941,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,10958,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10958,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,10969,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10969,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,10990,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10990,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,10998,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10998,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12033,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12033,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12046,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12046,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12067,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12067,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12075,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12075,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12106,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12106,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12120,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12120,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12136,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12136,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12138,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12138,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12156,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12156,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12168,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12168,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,12184,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12184,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,9,,9000,,12186,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12186,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12192,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12192,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12193,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12193,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12414,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12414,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,12443,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12443,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12501,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12501,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12515,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12515,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12521,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12521,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12526,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12526,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12529,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12529,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12534,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12534,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,12546,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12546,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12549,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12549,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12567,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12567,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12583,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12583,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12585,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12585,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12586,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12586,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12589,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12589,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,1,,9000,,12740,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12740,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,12765,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12765,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,12783,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,12783,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,2,,9000,,13755,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,13755,AREA HARVESTED: (500 OR MORE ACRES),UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,AREA HARVESTED,36,,number_large_farms,Number large farms (500 or more acres harvested cropland)
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,6,,9000,,10509,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10509,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,5,,9000,,10512,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10512,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,3,,9000,,10516,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10516,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,5,,9000,,10524,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10524,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,6,,9000,,10541,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10541,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,7,,9000,,10579,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10579,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
36,AREA,,ALL UTILIZATION PRACTICES,AG LAND,,00,2022,NEW YORK,6,,9000,,10916,00000000,,YEAR,NY,CENSUS,ALL PRODUCTION PRACTICES,ZIP CODE,,2024-11-07 12:00:00.000,"CROPLAND, HARVESTED",,10916,NOT SPECIFIED,UNITED STATES,"AG LAND, CROPLAND, HARVESTED - NUMBER OF OPERATIONS",,OPERATIONS,FARMS & LAND & ASSETS,ANNUAL,,ECONOMICS,00,TOTAL,36,,total_farms_harvesting,Total farm operations harvesting
